"left","satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","promotion_last_5years","sales","salary"
"0",0.6749,0.5197,11,250,5,0,1,"support","low"
"0",0.1763,0.6465,5,221,7,0,0,"product_mng","low"
"0",0.6482,0.7956,10,280,7,0,0,"accounting","low"
"0",0.7038,0.4979,8,197,5,0,0,"technical","low"
"0",0.7823,0.1516,6,271,7,0,0,"sales","medium"
"1",0.2751,0.2927,3,252,7,0,0,"hr","medium"
"0",0.72,0.3631,9,225,5,0,0,"technical","low"
"0",0.7151,0.3513,4,230,2,0,0,"marketing","medium"
"0",0.1227,0.3344,9,284,8,0,0,"marketing","low"
"1",0.512,0.4125,7,154,3,0,0,"sales","low"
"0",0.1647,0.4371,7,139,6,0,0,"sales","low"
"0",0.0605,0.6054,8,245,8,0,0,"IT","high"
"0",0.5242,0.5384,6,346,4,0,0,"marketing","medium"
"1",0.6837,0.5013,12,313,6,0,0,"sales","medium"
"0",0.4295,0.7344,6,351,7,0,0,"support","low"
"0",0.9333,0.176,5,251,2,1,0,"sales","medium"
"0",0.5384,0.7565,11,248,6,0,0,"sales","medium"
"0",0.6233,0.0945,7,177,6,0,0,"sales","low"
"1",0.3069,0.7606,14,290,8,0,0,"technical","low"
"1",0.3149,0.6763,12,281,7,0,0,"sales","low"
"0",0.3818,0.7483,4,295,8,0,0,"sales","medium"
"1",0.2921,0.4617,10,124,6,0,0,"technical","low"
"1",0.8257,0.8934,9,294,9,0,0,"sales","medium"
"0",0.9331,0.3124,6,336,5,0,0,"sales","low"
"1",0.5215,0.8266,6,250,8,0,0,"hr","medium"
"0",0.6298,0.7649,8,284,4,0,0,"sales","low"
"0",0.5053,0.4791,3,205,3,0,0,"RandD","low"
"0",0.7173,0.1279,8,254,5,0,0,"IT","medium"
"1",0.7485,0.8027,7,260,10,0,0,"accounting","medium"
"0",0.9091,0.4019,6,295,8,0,0,"sales","medium"
"0",0.0498,0.4695,12,265,8,0,0,"IT","low"
"0",0.2532,0.489,8,203,5,0,0,"product_mng","high"
"0",0.4187,0.5833,4,257,3,0,0,"technical","medium"
"0",0.9404,0.4654,6,275,2,1,0,"IT","low"
"0",0.8905,0.7309,4,305,3,1,0,"sales","low"
"0",0.5072,0.2593,8,327,6,0,0,"product_mng","medium"
"0",0.567,0.5016,9,320,6,0,0,"sales","low"
"0",0.3893,0.8619,10,259,7,0,0,"support","high"
"0",0.3182,0.1113,9,185,6,0,0,"support","low"
"0",0.7257,0.7594,7,281,8,1,1,"hr","medium"
"0",0.7418,0.2393,5,242,5,1,0,"RandD","low"
"0",0.5593,0.8991,7,305,4,0,0,"technical","low"
"0",0.454,0.7471,7,262,4,1,0,"technical","medium"
"1",0.1494,0.5317,10,314,6,0,0,"sales","medium"
"0",0.357,0.7072,7,315,3,0,0,"accounting","medium"
"0",0.2615,0.6363,11,289,4,0,0,"hr","low"
"1",0.5056,0.5731,9,225,7,0,0,"support","low"
"1",0.5644,0.4671,2,218,6,0,0,"technical","medium"
"1",0.6565,0.5842,7,307,7,0,0,"support","medium"
"0",0.6367,0.1283,6,303,3,0,0,"hr","medium"
"0",0.5722,0.4419,7,223,4,1,0,"support","low"
"0",0.7272,0.5921,7,224,3,0,0,"sales","low"
"1",0.2712,0.1229,5,140,6,0,0,"accounting","low"
"1",0.7841,0.8107,11,233,5,0,0,"hr","low"
"1",0.4866,0.2468,6,131,7,0,0,"support","low"
"0",0.856,0.5104,8,149,5,0,0,"accounting","low"
"0",0.6748,0.1609,10,122,6,0,0,"technical","medium"
"0",0.4712,0.6108,7,208,7,0,0,"sales","high"
"0",0.3899,0.4995,8,282,8,0,0,"sales","high"
"1",0.4161,0.3857,7,247,6,0,0,"hr","medium"
"0",0.7385,0.393,7,280,10,0,0,"hr","medium"
"0",0.4441,0.3774,12,291,9,0,0,"technical","low"
"0",0.4929,0.3889,11,284,6,1,0,"support","low"
"0",0.5774,0.7872,6,212,12,0,0,"support","medium"
"0",0.7159,0.6112,5,244,4,0,0,"IT","low"
"0",0.732,0.4329,8,345,7,0,0,"sales","high"
"0",0.7535,0.6088,7,304,12,0,0,"IT","low"
"0",0.4286,0.3261,9,221,6,0,0,"IT","low"
"1",0.0144,0.8669,13,280,7,0,0,"technical","low"
"0",0.6138,0.7253,9,295,3,0,0,"sales","medium"
"0",0.7576,0.7415,13,239,5,0,0,"accounting","low"
"0",0.9103,0.7415,7,269,5,0,0,"sales","medium"
"0",0.8859,0.3376,7,300,6,1,0,"IT","medium"
"0",0.6838,0.3363,8,212,6,0,0,"IT","low"
"0",0.6173,0.417,6,235,4,0,0,"product_mng","low"
"0",0.9602,0.8163,8,180,3,0,0,"sales","low"
"0",0.2953,0.4612,10,194,2,0,0,"marketing","low"
"0",0.6244,0.5913,5,265,6,0,0,"technical","low"
"0",0.6714,0.3087,6,214,4,1,0,"sales","low"
"0",0.6911,0.4649,3,367,11,0,0,"marketing","low"
"0",0.4648,0.1438,9,221,4,0,0,"sales","low"
"1",0.5109,0.5069,6,342,9,0,0,"technical","high"
"0",0.6315,0.2202,6,213,5,0,0,"management","high"
"0",0.9394,0.3415,8,248,5,0,0,"marketing","medium"
"0",0.6537,0.5124,7,335,3,0,0,"sales","low"
"0",0.777,0.352,10,181,6,0,0,"technical","medium"
"1",0.4946,0.2826,5,211,7,0,0,"RandD","medium"
"0",0.6815,0.5528,6,161,5,0,0,"RandD","low"
"0",0.5205,0.5152,10,242,6,0,0,"technical","low"
"0",0.6699,0.7096,8,317,6,1,0,"support","medium"
"0",0.6105,0.4277,7,180,7,0,0,"IT","medium"
"0",0.4288,0.5857,6,311,7,0,0,"management","high"
"0",0.4017,0.3772,7,343,6,0,0,"product_mng","low"
"1",0.3234,0.8744,12,384,9,0,0,"marketing","low"
"0",0.2173,0.498,9,219,8,1,0,"sales","medium"
"0",0.4965,0.5079,9,191,3,1,0,"marketing","medium"
"0",0.9132,0.2046,11,303,4,0,0,"technical","low"
"0",0.5469,0.3465,7,362,2,0,0,"technical","high"
"0",0.6477,0.6936,5,299,5,0,0,"support","low"
"0",0.719,0.8085,10,221,6,0,0,"hr","medium"
"1",0.7893,0.6177,9,251,10,0,0,"hr","medium"
"0",0.6177,0.4041,12,147,8,1,0,"RandD","low"
"0",0.5863,0.4216,7,266,5,0,0,"support","medium"
"1",0.4279,0.2664,6,221,3,0,0,"technical","low"
"0",0.7267,0.6859,8,237,7,0,0,"product_mng","medium"
"0",0.6691,0.7713,7,300,6,1,0,"marketing","low"
"0",0.4602,0.6682,7,240,3,0,0,"support","low"
"0",0.2914,0.6455,9,130,6,1,0,"technical","high"
"0",0.9203,0.636,10,270,14,1,0,"support","medium"
"0",0.244,0.7439,9,290,6,0,0,"marketing","low"
"0",0.624,0.6216,10,246,10,1,0,"support","low"
"0",0.7356,0.772,7,191,4,0,0,"RandD","low"
"0",0.7338,0.4159,7,252,5,0,0,"hr","high"
"0",0.6764,0.4569,10,207,8,0,0,"sales","low"
"0",0.6104,0.7646,8,182,6,0,0,"accounting","low"
"0",0.3117,0.4094,5,185,7,1,0,"sales","low"
"0",0.835,0.4734,7,207,3,0,0,"support","low"
"0",0.1829,0.7597,11,326,5,0,0,"support","medium"
"1",0.3125,0.4234,3,210,3,0,0,"marketing","low"
"0",0.4232,0.7796,8,312,10,0,0,"marketing","low"
"0",0.5306,0.9893,8,209,6,0,0,"support","medium"
"0",0.4367,0.5584,8,358,7,1,0,"support","medium"
"0",0.9366,0.575,10,256,6,1,0,"IT","low"
"0",0.617,0.1951,11,257,6,0,0,"hr","low"
"0",0.6339,0.7079,8,157,3,0,0,"sales","low"
"0",0.232,0.6722,12,216,5,0,0,"sales","low"
"0",0.5167,0.704,8,305,5,0,0,"sales","medium"
"1",0.8997,0.7107,8,288,6,0,0,"technical","medium"
"0",0.3856,0.4793,4,178,3,0,0,"product_mng","low"
"0",0.5153,0.7697,5,311,5,0,0,"accounting","high"
"0",0.3661,0.7945,6,158,5,1,0,"technical","medium"
"0",0.4707,0.5745,9,180,3,0,0,"sales","medium"
"0",0.3878,0.2635,6,177,6,0,0,"product_mng","low"
"0",0.4647,0.649,11,267,5,0,0,"marketing","low"
"0",0.7528,0.7898,11,277,4,0,0,"sales","medium"
"1",0.354,0.3239,5,244,6,0,0,"hr","low"
"0",0.5443,0.2506,6,238,4,0,0,"RandD","medium"
"0",0.4437,0.7028,8,163,6,0,0,"product_mng","medium"
"0",0.4146,0.6314,10,294,10,0,0,"sales","medium"
"0",0.8025,0.3817,8,206,3,0,0,"sales","low"
"0",0.6838,0.8425,12,182,6,0,0,"technical","medium"
"0",0.3504,0.5669,6,290,5,0,0,"sales","low"
"0",0.5853,0.4341,8,254,7,0,0,"technical","medium"
"0",0.5508,0.2095,5,170,3,1,0,"support","low"
"0",0.5943,0.8481,8,214,4,0,0,"technical","medium"
"0",0.4739,0.2651,9,295,4,0,0,"support","medium"
"0",0.7376,0.5134,12,202,4,0,1,"technical","low"
"0",0.5386,0.5016,8,251,7,0,0,"technical","low"
"0",0.8839,0.6089,9,342,4,0,0,"sales","low"
"1",0.3362,0.2933,9,225,7,0,0,"sales","medium"
"0",0.1149,0.3302,12,352,8,0,0,"hr","low"
"0",0.6935,0.3869,6,241,7,1,0,"support","low"
"0",0.4574,0.4423,4,342,9,0,0,"sales","medium"
"1",0.5637,0.3284,9,164,6,0,0,"technical","medium"
"0",0.0952,0.4224,5,332,6,0,0,"accounting","high"
"1",0.5865,0.3885,7,181,5,0,0,"technical","low"
"0",0.5193,0.2093,12,247,2,0,0,"product_mng","low"
"0",0.5253,0.5253,8,255,7,0,0,"sales","medium"
"0",0.6416,0.9237,11,242,2,1,0,"technical","medium"
"0",0.3644,0.8446,10,247,3,0,0,"RandD","high"
"0",0.5868,0.3381,5,273,3,0,0,"support","medium"
"1",0.5142,0.4121,6,204,5,0,0,"sales","low"
"1",0.2608,0.6943,10,291,5,0,0,"hr","medium"
"0",0.2236,0.3981,10,221,10,0,0,"sales","medium"
"1",0.5744,0.492,6,230,4,0,0,"sales","medium"
"0",0.4618,0.7141,8,259,5,0,0,"management","high"
"0",0.4054,0.3288,12,298,5,0,0,"technical","low"
"0",0.5569,0.6604,7,286,5,0,0,"support","medium"
"0",0.6842,0.2803,6,249,7,0,0,"hr","medium"
"1",0.4161,0.3886,6,217,5,0,0,"support","low"
"0",0.5456,0.6581,6,257,5,0,0,"sales","low"
"0",0.7555,0.4592,8,228,3,0,0,"IT","medium"
"0",0.3145,0.5571,8,233,4,0,1,"RandD","medium"
"0",0.6871,0.78,5,163,6,0,0,"RandD","medium"
"0",0.6801,0.6642,8,294,6,0,0,"IT","medium"
"0",0.3595,0.5138,6,243,7,1,0,"RandD","high"
"1",0.3243,0.5546,9,302,7,0,0,"support","low"
"0",0.9264,0.7825,7,258,2,0,0,"management","low"
"0",0.8706,0.6152,9,175,10,0,0,"marketing","medium"
"1",0.2708,0.9567,5,286,4,0,0,"RandD","medium"
"1",0.582,0.4448,6,216,5,0,0,"sales","low"
"0",0.319,0.5015,10,259,3,0,0,"sales","low"
"1",0.5402,0.7461,9,243,7,0,0,"sales","low"
"0",0.8656,0.3587,8,174,7,0,0,"technical","medium"
"0",0.5164,0.8623,8,150,6,0,0,"technical","medium"
"0",0.6846,0.2144,10,286,7,0,0,"marketing","low"
"0",0.7667,0.6599,10,231,7,0,0,"IT","low"
"0",0.484,0.7614,12,315,7,0,0,"marketing","low"
"1",0.7763,0.7684,6,293,7,0,0,"accounting","low"
"0",0.4215,0.6271,6,204,6,0,0,"marketing","medium"
"1",0.464,0.4494,6,367,7,0,0,"hr","medium"
"1",0.1149,0.8627,14,401,7,0,0,"technical","medium"
"0",0.5556,0.4685,7,258,4,1,0,"support","medium"
"0",0.6792,0.4527,10,264,7,0,0,"technical","medium"
"0",0.8312,0.1913,6,324,7,1,0,"sales","low"
"0",0.4502,0.6382,8,261,7,0,0,"management","high"
"0",0.6791,0.4372,9,269,2,0,0,"sales","high"
"0",0.681,0.7181,8,236,8,0,0,"support","medium"
"0",0.5139,0.3136,7,201,6,1,0,"sales","low"
"0",0.3806,0.7528,11,157,6,1,0,"sales","medium"
"0",0.3251,0.6271,4,286,2,1,0,"sales","medium"
"0",0.9783,0.27,10,239,5,0,0,"marketing","low"
"0",0.6877,0.7271,9,215,6,0,0,"technical","medium"
"0",0.1773,0.7429,11,294,9,0,0,"sales","low"
"0",0.9642,0.7511,13,209,6,0,0,"IT","medium"
"0",0.7346,0.2872,9,295,5,0,0,"sales","low"
"0",0.6572,0.3204,6,305,4,0,0,"technical","low"
"0",0.6306,0.0889,10,285,11,1,0,"sales","medium"
"0",0.6414,0.685,8,201,6,0,0,"accounting","high"
"1",0.3496,0.7359,9,351,4,0,0,"marketing","low"
"0",0.482,0.6123,8,298,5,0,0,"RandD","medium"
"0",0.1828,0.4739,9,284,6,0,0,"accounting","medium"
"0",0.2738,0.6385,8,227,6,0,0,"sales","low"
"0",0.9145,0.2663,11,222,8,1,0,"management","high"
"1",0.8593,0.9774,7,319,9,0,0,"hr","low"
"0",0.3588,0.7275,6,195,4,1,0,"accounting","low"
"0",0.4894,0.2671,4,272,8,0,0,"sales","low"
"0",0.4764,0.5017,5,267,2,1,0,"IT","medium"
"0",0.6407,0.5268,7,205,7,0,0,"support","low"
"1",0.3047,0.2485,3,206,5,0,0,"IT","low"
"0",0.3437,0.595,10,143,5,0,0,"IT","low"
"0",0.7647,0.3856,10,248,5,0,0,"technical","high"
"0",0.9046,0.498,8,236,5,0,0,"sales","medium"
"0",0.4888,0.2065,6,180,5,0,0,"sales","low"
"0",0.6547,0.4717,10,172,8,0,0,"accounting","low"
"0",0.6187,0.3006,7,169,5,1,0,"accounting","high"
"1",0.5002,0.4386,5,212,4,0,0,"hr","high"
"0",0.7043,0.7752,4,257,4,0,0,"IT","medium"
"1",0.2621,0.4125,3,224,5,0,0,"sales","low"
"0",0.5408,0.4278,6,193,7,0,0,"sales","medium"
"0",0.7066,0.5391,9,155,4,0,0,"hr","medium"
"0",0.7357,0.6157,5,238,7,0,0,"sales","medium"
"0",0.6611,0.5343,8,221,4,0,0,"sales","low"
"0",0.641,0.6262,8,277,3,0,0,"sales","low"
"0",0.2925,0.6623,9,275,4,0,0,"technical","low"
"0",0.4001,0.9127,12,230,7,1,0,"product_mng","low"
"0",0.5419,0.3921,10,329,2,0,0,"technical","low"
"0",0.5949,0.412,6,309,3,0,0,"sales","medium"
"0",0.3042,0.8879,8,307,5,0,1,"support","medium"
"0",0.7714,0.6593,6,233,12,0,0,"sales","medium"
"0",0.4182,0.6448,9,215,2,0,0,"hr","low"
"0",0.1959,0.5297,9,312,11,0,0,"sales","medium"
"0",0.7011,0.5607,9,281,7,0,0,"support","medium"
"0",0.2559,0.2814,7,216,4,0,0,"sales","low"
"0",0.4717,0.2129,9,189,8,0,0,"management","high"
"0",0.42,0.343,9,269,4,0,0,"technical","low"
"0",0.3966,0.6793,10,224,4,0,0,"technical","low"
"0",0.679,0.6072,6,268,7,0,0,"product_mng","low"
"0",0.8442,0.6709,10,277,7,0,0,"sales","medium"
"0",0.7259,0.8764,5,249,2,0,0,"sales","medium"
"0",0.7206,0.4543,4,236,6,0,0,"support","low"
"0",0.8852,0.257,10,239,2,0,0,"hr","high"
"0",0.5543,0.8904,11,170,6,0,0,"IT","medium"
"1",0.3709,0.4339,10,182,6,0,0,"IT","medium"
"0",0.6414,0.3773,10,201,3,0,0,"support","low"
"0",0.541,0.5058,12,187,6,0,0,"support","medium"
"0",0.5784,0.959,5,311,6,0,0,"support","low"
"0",0.7531,0.6118,8,188,3,0,0,"technical","low"
"1",0.401,0.4004,6,198,3,0,0,"IT","medium"
"0",0.7645,0.442,7,307,4,0,0,"accounting","low"
"0",0.3722,0.3696,10,147,4,0,0,"RandD","medium"
"0",0.6569,0.6745,7,206,7,0,0,"RandD","medium"
"0",0.4108,0.3242,7,214,5,0,0,"support","medium"
"0",0.665,0.586,8,341,14,0,0,"management","high"
"0",0.3978,0.3249,10,345,9,1,0,"sales","low"
"0",0.4768,0.5255,9,226,4,0,0,"accounting","low"
"1",0.8547,0.6493,10,307,9,0,0,"technical","low"
"0",0.4756,0.6249,7,294,6,0,0,"technical","medium"
"0",0.7513,0.5057,6,289,4,0,0,"sales","high"
"0",0.5119,0.5818,9,194,2,0,0,"IT","high"
"0",0.8634,0.6528,5,341,6,0,0,"marketing","medium"
"0",0.6196,0.4849,8,280,2,0,1,"marketing","medium"
"0",0.753,0.8268,11,257,7,0,0,"sales","medium"
"0",0.6259,0.4964,7,297,6,1,0,"technical","low"
"0",0.533,0.6397,6,320,4,0,0,"marketing","medium"
"0",0.5079,0.354,13,201,2,0,0,"technical","low"
"0",0.8379,0.5567,5,306,6,0,0,"sales","low"
"0",0.4882,0.7616,8,215,4,0,0,"sales","medium"
"0",0.6182,0.7864,9,359,9,1,0,"sales","low"
"0",0.4287,0.5965,5,269,3,0,0,"marketing","low"
"0",0.5899,0.4891,6,220,13,0,0,"sales","low"
"1",0.9325,0.6487,12,268,7,0,0,"sales","low"
"0",0.8249,0.4113,8,268,5,0,0,"sales","medium"
"0",0.4389,0.3489,5,250,8,0,0,"support","medium"
"0",0.533,0.7564,13,290,12,1,0,"support","medium"
"0",0.3568,0.6701,4,314,3,0,0,"product_mng","medium"
"1",0.3028,0.3571,3,155,5,1,0,"sales","low"
"0",0.3641,0.5231,5,228,6,0,0,"marketing","medium"
"1",0.298,0.3084,7,185,7,0,0,"sales","low"
"0",0.8922,0.2406,9,268,3,0,0,"marketing","low"
"0",0.3661,0.6532,8,361,4,0,0,"sales","high"
"0",0.5853,0.3572,10,222,2,0,0,"support","medium"
"1",0.8688,0.7667,8,323,7,0,0,"technical","medium"
"0",0.3655,0.4135,8,324,6,0,0,"product_mng","low"
"0",0.7096,0.6337,7,207,9,1,0,"hr","medium"
"0",0.7375,0.5748,12,168,5,0,0,"sales","low"
"0",0.3386,0.4719,8,254,10,0,0,"IT","high"
"0",0.8256,0.1275,7,324,7,0,0,"accounting","low"
"0",0.5875,0.1714,11,224,5,0,0,"support","low"
"0",0.6054,0.2129,8,127,6,0,0,"technical","medium"
"0",0.4941,0.1875,13,235,4,0,0,"IT","medium"
"0",0.6245,0.8825,7,293,7,0,0,"technical","high"
"0",0.6032,0.8335,6,212,6,0,0,"IT","low"
"0",0.248,0.2708,5,257,7,0,0,"product_mng","high"
"1",0.2785,0.3421,6,163,5,0,0,"sales","low"
"0",0.5049,0.5938,11,307,3,0,0,"technical","medium"
"1",0.3609,0.4213,5,192,7,0,0,"marketing","medium"
"0",0.5301,0.7028,8,254,7,0,0,"support","medium"
"1",0.1155,0.8236,10,361,5,0,0,"sales","medium"
"1",0.4845,0.4534,8,173,5,0,0,"IT","low"
"0",0.4743,0.5106,7,263,3,0,0,"sales","low"
"1",0.4068,0.1971,5,229,7,0,0,"sales","low"
"0",0.7384,0.4358,8,268,4,0,0,"support","low"
"0",0.4775,0.967,12,233,6,0,0,"technical","medium"
"1",0.3289,0.5802,9,297,7,0,0,"accounting","medium"
"0",0.8774,0.2713,5,161,3,0,0,"sales","low"
"0",0.8406,0.7542,11,213,5,0,0,"technical","low"
"0",0.4773,0.4626,7,307,4,0,0,"marketing","medium"
"0",0.2705,0.6974,5,242,9,0,0,"technical","low"
"0",0.5565,0.6241,7,298,4,0,0,"sales","low"
"0",0.703,0.721,6,266,6,0,0,"sales","low"
"0",0.4499,0.3633,9,224,5,0,0,"management","medium"
"0",0.1514,0.5711,9,143,6,0,0,"technical","low"
"0",0.6058,0.5765,6,309,3,0,0,"hr","low"
"0",0.5388,0.378,8,216,5,0,0,"sales","medium"
"1",0.2631,0.2949,7,152,7,0,0,"IT","medium"
"0",0.8164,0.4604,8,269,4,0,0,"product_mng","low"
"1",0.351,0.3984,6,200,4,0,0,"sales","low"
"0",0.3393,0.1282,7,209,7,0,0,"sales","medium"
"0",0.6045,0.533,8,315,5,0,0,"technical","low"
"1",0.4047,0.4381,9,217,4,0,0,"sales","low"
"1",0.4408,0.4907,7,217,4,0,0,"RandD","low"
"1",0.2474,0.2154,5,194,3,0,0,"technical","low"
"0",0.5695,0.381,7,217,6,1,0,"technical","medium"
"1",0.5202,0.6214,6,321,7,0,0,"technical","low"
"1",0.4775,0.236,4,205,4,0,0,"support","low"
"0",0.6174,0.0927,6,335,10,0,0,"sales","low"
"0",0.7636,0.5832,9,272,8,0,0,"support","medium"
"0",0.7141,0.3451,10,275,7,0,0,"technical","medium"
"0",0.107,0.5314,11,298,6,0,0,"RandD","low"
"0",0.6344,0.7297,9,272,6,0,0,"management","medium"
"0",0.4528,0.2639,4,146,7,1,0,"support","low"
"0",0.6194,0.3,4,304,10,0,0,"management","high"
"0",0.4616,0.789,7,247,5,1,0,"technical","low"
"0",0.5227,0.4074,10,324,10,0,0,"sales","medium"
"0",0.5036,0.8438,4,264,2,0,0,"technical","medium"
"0",0.0959,0.7952,11,257,5,0,0,"sales","medium"
"0",0.5987,0.6614,9,256,4,0,0,"technical","low"
"0",0.616,0.6069,5,286,3,0,0,"IT","medium"
"0",0.8717,0.6588,4,322,3,1,0,"technical","low"
"0",0.5292,0.3072,11,253,8,0,0,"sales","medium"
"1",0.6778,0.6368,8,265,7,0,0,"sales","low"
"0",0.6205,0.261,10,209,5,0,0,"support","low"
"1",0.5468,0.7455,12,253,5,0,0,"hr","low"
"1",0.0873,0.7899,10,346,8,0,0,"marketing","low"
"0",0.6286,0.7314,10,320,5,0,0,"technical","medium"
"0",0.5681,0.7741,11,314,4,0,0,"technical","medium"
"0",0.2243,0.4788,6,280,6,0,0,"sales","medium"
"0",0.6827,0.3423,10,249,3,0,0,"RandD","low"
"0",0.8934,0.1544,9,184,6,1,0,"sales","low"
"1",0.7033,0.656,5,278,8,0,0,"hr","low"
"0",0.809,0.684,12,207,5,0,0,"IT","medium"
"1",0.055,0.7843,12,382,7,0,0,"sales","medium"
"0",0.4831,0.6608,8,270,4,1,0,"technical","low"
"0",0.6489,0.9159,6,235,4,0,0,"hr","low"
"0",0.7038,0.5437,6,196,7,0,0,"accounting","low"
"1",0.2898,0.7572,15,325,6,0,0,"sales","low"
"0",0.3036,0.1464,7,264,8,0,0,"hr","low"
"0",0.3305,0.5632,5,202,5,0,0,"technical","low"
"0",0.7189,0.4006,8,222,3,0,0,"technical","low"
"1",0.5047,0.3582,7,194,7,0,0,"accounting","medium"
"0",0.8854,0.5143,7,280,7,0,0,"IT","high"
"0",0.9319,0.4906,9,221,3,0,0,"RandD","low"
"0",0.7947,0.6416,6,353,2,0,0,"technical","medium"
"1",0.1351,0.85,8,329,6,0,0,"technical","low"
"0",0.7596,0.7898,6,334,5,0,0,"technical","medium"
"0",0.9491,0.4429,4,221,4,0,0,"technical","low"
"0",0.3656,0.4243,6,245,3,1,0,"support","low"
"1",0.3063,0.6808,9,241,4,0,0,"sales","low"
"1",0.3329,0.2983,3,183,3,0,0,"support","medium"
"0",0.5603,0.1371,11,324,6,0,0,"technical","high"
"0",0.8569,0.4921,4,226,7,1,0,"IT","low"
"0",0.6316,0.337,8,269,4,0,0,"support","low"
"0",0.5844,0.2178,10,325,5,0,0,"marketing","low"
"0",0.6038,0.4053,5,262,2,1,0,"IT","low"
"0",0.6623,0.5382,5,285,4,0,0,"hr","medium"
"0",0.6627,0.4772,9,274,5,0,0,"sales","medium"
"0",0.4267,0.5111,10,234,10,0,0,"technical","low"
"0",0.6314,0.468,9,203,6,0,0,"sales","medium"
"0",0.7378,0.2814,7,200,6,1,0,"sales","low"
"1",0.6701,0.7416,5,238,5,0,0,"sales","medium"
"0",0.752,0.345,9,260,5,1,0,"technical","low"
"0",0.7504,0.8985,8,246,4,0,0,"IT","low"
"0",0.0899,0.0518,5,141,5,0,0,"accounting","medium"
"1",0.5266,0.4153,7,238,5,0,0,"technical","medium"
"0",0.4199,0.6493,10,242,5,1,0,"technical","medium"
"0",0.724,0.4519,10,274,6,0,0,"sales","low"
"1",0.3108,0.4461,10,203,3,0,0,"sales","low"
"0",0.5905,0.4554,7,286,5,1,0,"sales","medium"
"1",0.399,0.3174,4,240,3,0,0,"hr","medium"
"0",0.849,0.3502,7,273,7,0,0,"technical","low"
"0",0.8216,0.3503,5,169,7,0,0,"sales","low"
"0",0.7005,0.5802,11,263,3,0,0,"sales","low"
"0",0.4201,0.8043,9,191,4,0,0,"hr","medium"
"0",0.8167,0.4498,11,266,8,1,0,"marketing","low"
"1",0.9178,0.618,8,182,6,0,0,"technical","medium"
"0",0.675,0.2235,7,185,11,0,0,"sales","medium"
"0",0.5688,0.2339,5,197,2,0,0,"sales","medium"
"0",0.7516,0.3906,7,275,7,0,0,"IT","low"
"1",0.3045,0.3697,3,205,6,0,0,"support","low"
"0",0.6905,0.6436,9,175,3,0,0,"hr","medium"
"1",0.1735,0.5558,13,309,7,0,0,"marketing","medium"
"0",0.5413,0.6963,7,301,7,1,0,"support","medium"
"0",0.909,0.6386,6,198,5,0,0,"IT","low"
"0",0.6452,0.093,6,278,4,0,0,"technical","low"
"1",0.4433,0.122,6,149,7,0,0,"support","low"
"0",0.3633,0.6618,8,282,4,0,0,"technical","medium"
"0",0.8831,0.5131,6,257,9,0,1,"sales","low"
"1",0.7162,0.7723,11,272,5,0,0,"IT","low"
"0",0.5056,0.8852,7,152,6,0,0,"technical","low"
"0",0.4993,0.5205,9,286,5,1,0,"RandD","low"
"0",0.4273,0.431,8,243,5,0,0,"technical","low"
"0",0.8879,0.3759,10,208,6,0,0,"technical","high"
"0",0.5315,0.5441,3,282,3,0,0,"marketing","medium"
"0",0.2414,0.5343,10,284,5,0,0,"technical","low"
"1",0.559,0.1916,10,201,4,0,0,"accounting","low"
"0",0.7287,0.4766,3,320,5,0,0,"marketing","medium"
"0",0.7468,0.2696,7,198,6,0,0,"IT","medium"
"1",0.3469,0.4268,7,186,5,0,0,"technical","medium"
"0",0.2673,0.4518,10,282,6,0,0,"sales","high"
"0",0.9229,0.8024,11,306,5,0,0,"support","medium"
"0",0.4908,0.5251,3,219,5,0,0,"sales","medium"
"0",0.6206,0.5278,6,251,5,0,0,"support","low"
"0",0.8756,0.646,7,188,6,0,0,"sales","low"
"0",0.4397,0.9835,5,229,2,0,0,"accounting","medium"
"1",0.4794,0.5331,8,176,5,0,0,"hr","low"
"0",0.5364,0.4987,12,317,4,0,0,"support","medium"
"0",0.1944,0.4433,12,291,7,0,0,"product_mng","medium"
"0",0.4035,0.0872,10,315,6,0,0,"support","low"
"0",0.8082,0.7244,6,185,7,0,0,"technical","low"
"0",0.5752,0.5669,10,209,8,0,0,"technical","low"
"1",0.0154,0.7738,9,327,7,0,0,"technical","low"
"0",0.5619,0.4365,10,243,6,0,0,"technical","low"
"0",0.5402,0.5159,4,227,3,0,0,"marketing","low"
"0",0.4123,0.6393,4,289,9,0,0,"technical","medium"
"0",0.682,0.6415,6,228,5,0,0,"technical","low"
"0",0.7001,0.5241,8,299,5,0,0,"product_mng","low"
"0",0.6228,0.5095,9,296,6,0,0,"support","low"
"1",0.6305,0.6626,8,316,10,0,0,"support","low"
"0",0.7417,0.3789,6,189,5,0,0,"RandD","low"
"0",0.5854,0.0724,6,296,6,1,1,"hr","medium"
"0",0.6908,0.9592,4,261,5,0,0,"support","low"
"1",0.4009,0.1926,2,210,4,0,0,"marketing","medium"
"0",0.7579,0.3458,5,238,3,0,0,"technical","low"
"1",0.05,0.6186,12,256,6,0,0,"technical","medium"
"0",0.5367,0.9482,7,232,2,1,0,"RandD","low"
"0",0.8557,0.7647,6,291,3,0,0,"marketing","low"
"0",0.6199,0.4155,7,185,6,1,0,"sales","low"
"0",0.8242,0.727,8,168,7,0,0,"support","medium"
"1",0.4757,0.1136,6,194,4,0,0,"technical","low"
